ID,res_ratio,av_h,av_1_over_h,res_vol_per_capita,res_vol_per_capita_p10,res_vol_per_capita_p50,res_vol_per_capita_p90,res_vol_per_capita_gini,av_age,share_pre_1975_buildings,share_1975_1985_buildings,share_1985_1995_buildings,share_1995_2005_buildings,share_2005_2015_buildings,residential_volume_density,av_built_up_density,pop_density,pop_density_p10,pop_density_p50,pop_density_p90,pop_density_gini,age_x_height,age_x_inv_height,age_x_res_vol,ntl_per_res_vol,energy_per_vol_per_capita,ntl_per_res_vol_p10,ntl_per_res_vol_p50,ntl_per_res_vol_p90,ntl_per_res_vol_gini,energy_per_vol_per_capita_p10,energy_per_vol_per_capita_p50,energy_per_vol_per_capita_p90,energy_per_vol_per_capita_gini,delta_pm_25,standard_delta_pm_25,delta_pm_25_per_capita,delta_bc,standard_delta_bc,delta_bc_per_capita,delta_oc,standard_delta_oc,delta_oc_per_capita,hdd_18,cdd_25,extreme_heat,extreme_cold
010127,0.9921293826681539,0.3403174627983594,2.9811054261630643,614.9276983016642,0.04946821182966232,0.04946821182966232,0.04946821182966232,0.0,38.135297312365424,0.5071779033172391,0.1012862364876752,0.033813554352288056,0.04154856617862658,0.12960689641691264,0.0013184097911787306,0.0011218801836922862,0.004066324540120176,1.7082200098883504e-09,1.7082200098883504e-09,1.7082200098883504e-09,0.0,12.179620146260712,116.5970973422615,111950.52927224316,0.003835405451880738,0.002161314705569075,3.1184838462650077e-06,3.1184838462650077e-06,3.1184838462650077e-06,0.15508670934697233,6.695456689076451e-11,6.695456689076451e-11,6.695456689076451e-11,0.0,1.120359608017516,0.11717717610473505,,2.7791043928780055e-07,1.1156256603315817,,1.6494398541208667e-06,1.1164453017762708,,229.2642670164842,27.162530006788344,27.513588836253508,3.4654321564826254
010202,0.982596926644265,0.4827888378882852,2.258395330950311,424.22571029382897,0.04946821182966232,0.04946821182966232,0.04946821182966232,0.0,43.44595836655649,0.6930515314167645,0.011340950930967786,0.012769250487427856,0.009956345106690384,0.1021627426458594,0.00211907818828626,0.0015768077770860248,0.006071689917173969,1.7082200098883504e-09,1.7082200098883504e-09,1.7082200098883504e-09,0.0,22.80325609495627,89.42514054011718,204900.38686388635,0.0016169282674167282,0.003846468841106571,3.1184838462650077e-06,3.1184838462650077e-06,3.1184838462650077e-06,0.043044027766110715,6.695456689076451e-11,6.695456689076451e-11,6.695456689076451e-11,0.0,1.8832845632513975,0.18718976675036494,,1.5045520745151605e-06,1.1195406116298565,,8.862720132364318e-06,1.1204970376914194,,219.16995239257812,29.820886611938477,27.743227005004883,4.622689723968506
010203,0.9721086645027341,1.6854855952821504,1.1082382221884115,704.2458085019266,0.04946821182966232,0.04946821182966232,0.04946821182966232,0.0,42.98994769770791,0.7593458510320233,0.009948526777657766,0.012518820991162551,0.03793086265457454,0.10415044941429345,0.005033976261466258,0.0021764712845821115,0.0064072687401643775,1.7082200098883504e-09,1.7082200098883504e-09,1.7082200098883504e-09,0.0,81.48572188925546,40.99574417501677,780270.7973840107,0.0008717743631122583,0.0029326209775011117,3.1184838462650077e-06,3.1184838462650077e-06,3.1184838462650077e-06,0.03641985973431028,6.695456689076451e-11,6.695456689076451e-11,6.695456689076451e-11,0.0,2.0900656551525856,0.20294944440553306,,2.1810380189554985e-06,1.1188220800936122,,1.2958577539906236e-05,1.1196982253022152,,212.25864485301568,28.76100166769015,27.563743298181965,5.324141997869044
010204,0.9204910253315937,1.167462692850013,1.3383162116018104,562.767296898773,0.04946821182966232,0.04946821182966232,0.04946821182966232,0.0,36.04589965547918,0.4777911736547195,0.028540128219901546,0.029396291681429654,0.02905436476440428,0.1836349469770968,0.004126894448251935,0.0017778817734381658,0.006203823998864794,1.7082200098883504e-09,1.7082200098883504e-09,1.7082200098883504e-09,0.0,40.695606625241545,45.71670663965656,371483.64265381393,0.0008100027942687195,0.0030407713315244215,3.1184838462650077e-06,3.1184838462650077e-06,3.1184838462650077e-06,0.015183367841974604,6.695456689076451e-11,6.695456689076451e-11,6.695456689076451e-11,0.0,1.9599576523375004,0.1910989383040292,,1.1513142997915898e-06,1.0893447178573787,,6.834282894807494e-06,1.0900893507367697,,224.71361022676268,24.166088557703763,27.189707887672405,4.325627574188641
010206,0.9925684213584054,0.37843605843120626,2.601275986360438,288.5384582563464,0.04946821182966232,0.04946821182966232,0.04946821182966232,0.0,39.92661722471708,0.5459245083523048,0.06931349770684708,0.03378767218154826,0.06255011090237665,0.08859510000721792,0.0017737370321480447,0.0012289427207548237,0.00866552650372199,1.7082200098883504e-09,1.7082200098883504e-09,1.7082200098883504e-09,0.0,15.35608388305704,101.63672680178075,137502.99701592966,0.002421138199128107,0.005384151768510008,3.1184838462650077e-06,3.1184838462650077e-06,3.1184838462650077e-06,0.07889122591064157,6.695456689076451e-11,6.695456689076451e-11,6.695456689076451e-11,0.0,1.9817943591719065,0.19903489018677775,,1.1538315557793445e-06,1.0906272515843096,,6.846586234603764e-06,1.0913810934650339,,228.03241924468978,23.70722627690558,27.111750226638478,4.017170641632009
010209,0.8072216816953688,3.6036465490148935,0.6336700718203373,561.3877066085946,0.04946821182966232,0.04946821182966232,0.04946821182966232,0.0,31.772852666629863,0.4153233045958859,0.032935741382921775,0.05219512316761368,0.048131207006041184,0.24336741818471982,0.009377016366357816,0.002502250297545042,0.00789839022249078,1.7082200098883504e-09,1.7082200098883504e-09,1.7082200098883504e-09,0.0022669222268387745,107.4513433974645,19.385236584082364,1025675.0503227714,0.00044868043061400845,0.002871013722310406,3.1184838462650077e-06,3.1184838462650077e-06,3.1184838462650077e-06,0.010776478322253258,6.695456689076451e-11,6.695456689076451e-11,6.695456689076451e-11,0.0,1.9603513903029628,0.17553801646970196,,9.155638336386746e-07,1.1194895469417447,,5.374767568410509e-06,1.120471200898811,,221.3380064445427,28.624696352398693,27.613982927320272,4.405332553152867
010210,0.9874623078799707,0.7793397834613139,1.7657460981649453,498.0259203173452,0.04946821182966232,0.04946821182966232,0.04946821182966232,0.0,44.4913063426164,0.758138451610406,0.020586290176733246,0.01231253415977465,0.023170921331248543,0.0774254858112225,0.002961373517973338,0.002001000994318452,0.005978043027627553,1.7082200098883504e-09,1.7082200098883504e-09,1.7082200098883504e-09,0.006846869559563706,39.04792879252476,68.70557268710255,372066.4791679297,0.0013079920108014403,0.003470012555169203,3.1184838462650077e-06,3.1184838462650077e-06,3.1184838462650077e-06,0.03274732067085229,6.695456689076451e-11,6.695456689076451e-11,6.695456689076451e-11,0.0,2.024483624555182,0.20194283824361334,,2.0513327746965646e-06,1.1196447039032345,,1.2171420492611294e-05,1.1205418660341189,,212.5508355220497,32.25265340986005,27.87578775326463,5.141438042970584
010304,0.7706564878003074,0.7413041976741653,1.656173185689954,739.9182668097418,0.04946821182966232,0.04946821182966232,0.04946821182966232,0.0,34.07202338178371,0.4907594651090515,0.04670078207153166,0.07970573334638914,0.05407554206454964,0.21002047775757912,0.003454194847720641,0.0022247787352705625,0.003675858227244805,1.7082200098883504e-09,1.7082200098883504e-09,1.7082200098883504e-09,0.0,25.753895592725925,53.6489053416734,249341.18546005714,0.0008338526723141436,0.002523117258516793,3.1184838462650077e-06,3.1184838462650077e-06,3.1184838462650077e-06,0.012320339825680815,6.695456689076451e-11,6.695456689076451e-11,6.695456689076451e-11,0.0,1.5453360318067417,0.15265631892139794,,1.6219005374296103e-06,1.1321128606796265,,9.599149052519351e-06,1.133870244026184,,220.3493887094127,26.959204205612405,27.68470973518083,4.266453048365555
010305,0.9739181057223308,0.4864111270512151,2.3510443555579816,543.6605771183249,0.04946821182966232,0.04946821182966232,0.04946821182966232,0.0,39.842225499605355,0.6392446426255081,0.04960833351923136,0.02817305205723015,0.025658884562284514,0.14917283641552256,0.0019458376191923128,0.0016550102165739699,0.004620777013264047,1.7082200098883504e-09,1.7082200098883504e-09,1.7082200098883504e-09,0.0,21.20937966620386,86.12999191018535,201382.73856549434,0.001863817400217684,0.0025650954469487322,3.1184838462650077e-06,3.1184838462650077e-06,3.1184838462650077e-06,0.06533904096437981,6.695456689076451e-11,6.695456689076451e-11,6.695456689076451e-11,0.0,1.7339292974223544,0.17428629889920816,,1.2030678361002412e-06,1.1321496064035226,,7.1218393812058855e-06,1.1338898634244885,,223.46232843490824,28.31621508672727,27.733288897007466,3.7798536996287004
010307,0.9845457493142642,0.7447434311428544,1.7546948383009398,515.1457941180282,0.04946821182966232,0.04946821182966232,0.04946821182966232,0.0,36.50343029732108,0.5253271304979424,0.06942986941516442,0.06023776050311887,0.029384744381836803,0.1796921011139407,0.0029723178835477345,0.0019841581901159488,0.005733438343164993,1.7082200098883504e-09,1.7082200098883504e-09,1.7082200098883504e-09,0.0,27.445418539540107,62.10380439111171,261894.18366057676,0.001166363737442359,0.0030123376605623396,3.1184838462650077e-06,3.1184838462650077e-06,3.1184838462650077e-06,0.03715678521526644,6.695456689076451e-11,6.695456689076451e-11,6.695456689076451e-11,0.0,1.53561826948126,0.14999426145149528,,1.0157120250437719e-06,1.1321660438136902,,6.013668120380736e-06,1.1338986397408317,,223.55529870086843,28.46312063558213,27.756859786308315,3.6970745928215054
