NUTS_3;LAU1_NAT_CODE;LAU2_NAT_CODE;CHANGE;NAME_1;NAME_2_LAT;POP;AREA
PT16B;1006;100618;30/09/2013;Uni?o das freguesias de Caldas da Rainha - Santo Onofre e Serra do Bouro;Uni?o das freguesias de Caldas da Rainha - Santo Onofre e Serra do Bouro;11926;27509300
PT16B;1006;100619;30/09/2013;Uni?o das freguesias de Tornada e Salir do Porto;Uni?o das freguesias de Tornada e Salir do Porto;4358;29527500
PT16F;1007;100703;30/09/2013;Uni?o das freguesias de Castanheira de P?ra e Coentral;Uni?o das freguesias de Castanheira de P?ra e Coentral;3191;66774500
PT16F;1008;100801;no;Aguda;Aguda;1106;39667700
PT16F;1008;100802;no;Arega;Arega;870;28641000
PT16F;1008;100803;no;Campelo;Campelo;278;51640500
PT16F;1008;100806;30/09/2013;Uni?o das freguesias de Figueiró dos Vinhos e Bairradas;Uni?o das freguesias de Figueiró dos Vinhos e Bairradas;3915;53490700
PT16F;1009;100901;no;Amor;Amor;4747;23484100
PT16F;1009;100902;no;Arrabal;Arrabal;2684;20085000
PT16F;1009;100907;no;Caranguejeira;Caranguejeira;4691;30989300
PT16F;1009;100909;no;Coimbr?o;Coimbr?o;1735;52193800
PT16F;1009;100913;no;Maceira;Maceira;9901;47027000
PT16F;1009;100915;no;Milagres;Milagres;3071;17354500
PT16F;1009;100921;no;Regueira de Pontes;Regueira de Pontes;2221;11546500
PT16F;1009;100925;no;Bajouca;Bajouca;2004;12273400
PT16F;1009;100926;no;Bidoeira de Cima;Bidoeira de Cima;2250;15614400
PT16F;1009;100932;30/09/2013;Uni?o das freguesias de Colmeias e Memória;Uni?o das freguesias de Colmeias e Memória;4085;46567400
PT16F;1009;100933;30/09/2013;Uni?o das freguesias de Leiria, Pousos, Barreira e Cortes;Uni?o das freguesias de Leiria, Pousos, Barreira e Cortes;31775;52264500
PT16F;1009;100934;30/09/2013;Uni?o das freguesias de Marrazes e Barosa;Uni?o das freguesias de Marrazes e Barosa;24684;32802300
PT16F;1009;100935;30/09/2013;Uni?o das freguesias de Monte Real e Carvide;Uni?o das freguesias de Monte Real e Carvide;5756;26031300
PT16F;1009;100936;30/09/2013;Uni?o das freguesias de Monte Redondo e Carreira;Uni?o das freguesias de Monte Redondo e Carreira;5564;50911200
PT16F;1009;100937;30/09/2013;Uni?o das freguesias de Parceiros e Azoia;Uni?o das freguesias de Parceiros e Azoia;6940;22986400
PT16F;1009;100938;30/09/2013;Uni?o das freguesias de Santa Catarina da Serra e Chainça;Uni?o das freguesias de Santa Catarina da Serra e Chainça;4870;41196600
PT16F;1009;100939;30/09/2013;Uni?o das freguesias de Santa Eufémia e Boa Vista;Uni?o das freguesias de Santa Eufémia e Boa Vista;4072;19547800
PT16F;1009;100940;30/09/2013;Uni?o das freguesias de Souto de Carpalhosa e Ortigosa;Uni?o das freguesias de Souto de Carpalhosa e Ortigosa;5834;42213100
PT16F;1010;101001;no;Marinha Grande;Marinha Grande;31434;135834500
PT16F;1010;101002;no;Vieira de Leiria;Vieira de Leiria;5845;43009000
PT16F;1010;101003;no;Moita;Moita;1420;8408400
PT16B;1011;101101;no;Famalic?o;Famalic?o;1740;21715000
PT16B;1011;101102;no;Nazaré;Nazaré;10309;42204600
PT16B;1011;101103;no;Valado dos Frades;Valado dos Frades;3109;18514700
PT16B;1012;101201;no;A dos Negros;A dos Negros;1489;17493800
PT16B;1012;101202;no;Amoreira;Amoreira;989;19906600
PT16B;1012;101203;no;Olho Marinho;Olho Marinho;1279;18118100
PT16B;1012;101207;no;Vau;Vau;952;31892000
PT16B;1012;101208;no;Gaeiras;Gaeiras;2331;10312800
PT16B;1012;101209;no;Usseira;Usseira;953;7240400
PT16B;1012;101210;30/09/2013;Santa Maria, S?o Pedro e Sobral da Lagoa;Santa Maria, S?o Pedro e Sobral da Lagoa;3779;36590700
PT16F;1013;101301;no;Graça;Graça;786;31436800
PT16F;1013;101302;no;Pedróg?o Grande;Pedróg?o Grande;2550;80252700
PT16F;1013;101303;no;Vila Facaia;Vila Facaia;579;17058000
PT16B;1014;101402;no;Atouguia da Baleia;Atouguia da Baleia;8954;47024200
PT16B;1014;101405;no;Serra d'El-Rei;Serra d'El-Rei;1401;8924600
PT16B;1014;101406;no;Ferrel;Ferrel;2649;13792600
PT16B;1014;101407;30/09/2013;Peniche;Peniche;14749;7808500
PT16F;1015;101501;no;Abiul;Abiul;2765;54144500
PT16F;1015;101503;no;Almagreira;Almagreira;3076;42611000
PT16F;1015;101504;no;Carnide;Carnide;1738;22312600
PT16F;1015;101505;no;Carriço;Carriço;3620;83051500
PT16F;1015;101506;no;Louriçal;Louriçal;4645;47661800
PT16F;1015;101508;no;Pelariga;Pelariga;2186;26345800
PT16F;1015;101509;no;Pombal;Pombal;17225;93975900
PT16F;1015;101510;no;Redinha;Redinha;2117;41385100
PT16F;1015;101513;no;Vermoil;Vermoil;2617;22802500
PT16F;1015;101514;no;Vila C?;Vila C?;1607;31569200
PT16F;1015;101515;no;Meirinhas;Meirinhas;1742;8887800
PT16F;1015;101518;30/09/2013;Uni?o das freguesias de Guia, Ilha e Mata Mourisca;Uni?o das freguesias de Guia, Ilha e Mata Mourisca;6489;80370500
PT16F;1015;101519;30/09/2013;Uni?o das freguesias de Santiago e S?o Sim?o de Litém e Albergaria dos Doze;Uni?o das freguesias de Santiago e S?o Sim?o de Litém e Albergaria dos Doze;5418;70884600
PT16F;1016;101602;no;Alqueid?o da Serra;Alqueid?o da Serra;1755;22103100
PT16F;1016;101605;no;Calvaria de Cima;Calvaria de Cima;2462;10715400
PT16F;1016;101606;no;Juncal;Juncal;3316;26635600
PT16F;1016;101608;no;Mira de Aire;Mira de Aire;3775;15623000
PT16F;1016;101609;no;Pedreiras;Pedreiras;2705;13223100
PT16F;1016;101610;no;S?o Bento;S?o Bento;835;41300100
PT16F;1016;101613;no;Serro Ventoso;Serro Ventoso;1026;32097700
PT16F;1016;101614;30/09/2013;Porto de Mós - S?o Jo?o Baptista e S?o Pedro;Porto de Mós - S?o Jo?o Baptista e S?o Pedro;6023;28189800
PT16F;1016;101615;30/09/2013;Uni?o das freguesias de Alvados e Alcaria;Uni?o das freguesias de Alvados e Alcaria;741;33306100
PT16F;1016;101616;30/09/2013;Uni?o das freguesias de Arrimal e Mendiga;Uni?o das freguesias de Arrimal e Mendiga;1704;38634400
PT16B;1101;110106;no;Carnota;Carnota;1678;18086000
PT16B;1101;110107;no;Meca;Meca;1719;14124900
PT16B;1101;110108;no;Olhalvo;Olhalvo;1907;8295600
PT16B;1101;110109;no;Ota;Ota;1289;46318900
PT16B;1101;110113;no;Ventosa;Ventosa;2173;22206100
PT16B;1101;110114;no;Vila Verde dos Francos;Vila Verde dos Francos;1162;28133700
PT16B;1101;110117;30/09/2013;Uni?o das freguesias de Abrigada e Cabanas de Torres;Uni?o das freguesias de Abrigada e Cabanas de Torres;4309;46150300
PT16B;1101;110118;30/09/2013;Uni?o das freguesias de Aldeia Galega da Merceana e Aldeia Gavinha;Uni?o das freguesias de Aldeia Galega da Merceana e Aldeia Gavinha;3221;27958200
PT16B;1101;110119;30/09/2013;Uni?o das freguesias de Alenquer (Santo Est?v?o e Triana);Uni?o das freguesias de Alenquer (Santo Est?v?o e Triana);10821;50081000
PT16B;1101;110120;30/09/2013;Uni?o das freguesias de Carregado e Cadafais;Uni?o das freguesias de Carregado e Cadafais;13441;24519800
PT16B;1101;110121;30/09/2013;Uni?o das freguesias de Ribafria e Pereiro de Palhacana;Uni?o das freguesias de Ribafria e Pereiro de Palhacana;1547;18344700
PT16B;1102;110201;no;Arranhó;Arranhó;2531;21474800
PT16B;1102;110202;no;Arruda dos Vinhos;Arruda dos Vinhos;8656;34378700
PT16B;1102;110203;no;Cardosas;Cardosas;836;6012800
PT16B;1102;110204;no;Santiago dos Velhos;Santiago dos Velhos;1368;16093100
PT185;1103;110301;no;Alcoentre;Alcoentre;3448;47053300
PT185;1103;110302;no;Aveiras de Baixo;Aveiras de Baixo;1317;18895900
PT185;1103;110303;no;Aveiras de Cima;Aveiras de Cima;4762;26155700
PT185;1103;110304;no;Azambuja;Azambuja;8190;83398900
PT185;1103;110306;no;Vale do Paraíso;Vale do Paraíso;880;4444000
PT185;1103;110307;no;Vila Nova da Rainha;Vila Nova da Rainha;926;24896800
PT185;1103;110310;30/09/2013;Uni?o das freguesias de Manique do Intendente, Vila Nova de S?o Pedro e Maçussa;Uni?o das freguesias de Manique do Intendente, Vila Nova de S?o Pedro e Maçussa;2291;57811900
PT16B;1104;110401;no;Alguber;Alguber;957;19261600
PT16B;1104;110407;no;Peral;Peral;905;16462100
PT16B;1104;110409;no;Vermelha;Vermelha;1288;11987000
PT16B;1104;110410;no;Vilar;Vilar;1684;16926800
PT16B;1104;110411;30/09/2013;Uni?o das freguesias de Cadaval e P?ro Moniz;Uni?o das freguesias de Cadaval e P?ro Moniz;3752;38426300
PT16B;1104;110412;30/09/2013;Uni?o das freguesias de Lamas e Cercal;Uni?o das freguesias de Lamas e Cercal;3632;57961100
PT16B;1104;110413;30/09/2013;Uni?o das freguesias de Painho e Figueiros;Uni?o das freguesias de Painho e Figueiros;2010;13868000
PT170;1105;110501;no;Alcabideche;Alcabideche;42162;39767400
PT170;1105;110506;no;S?o Domingos de Rana;S?o Domingos de Rana;57502;20364300
PT170;1105;110507;30/09/2013;Uni?o das freguesias de Carcavelos e Parede;Uni?o das freguesias de Carcavelos e Parede;45007;8109900
PT170;1105;110508;30/09/2013;Uni?o das freguesias de Cascais e Estoril;Uni?o das freguesias de Cascais e Estoril;61808;29160100
PT170;1106;110601;30/09/2013;Ajuda;Ajuda;15617;2876600
PT170;1106;110602;30/09/2013;Alcântara;Alcântara;13943;5074800
PT170;1106;110607;30/09/2013;Beato;Beato;12737;2459900
PT170;1106;110608;30/09/2013;Benfica;Benfica;36985;8025100
PT170;1106;110610;30/09/2013;Campolide;Campolide;15460;2774300
PT170;1106;110611;30/09/2013;Carnide;Carnide;19218;3689100
PT170;1106;110618;30/09/2013;Lumiar;Lumiar;45605;6574900
PT170;1106;110621;30/09/2013;Marvila;Marvila;37793;7122400
PT170;1106;110633;30/09/2013;Olivais;Olivais;33788;8088000
PT170;1106;110639;30/09/2013;S?o Domingos de Benfica;S?o Domingos de Benfica;33043;4294300
PT170;1106;110654;30/09/2013;Alvalade;Alvalade;31813;5341700
PT170;1106;110655;30/09/2013;Areeiro;Areeiro;20131;1742800
PT170;1106;110656;30/09/2013;Arroios;Arroios;31653;2127800
PT170;1106;110657;30/09/2013;Avenidas Novas;Avenidas Novas;21625;2994500
PT170;1106;110658;30/09/2013;Belém;Belém;16528;10427600
PT170;1106;110659;30/09/2013;Campo de Ourique;Campo de Ourique;22120;1651400
PT170;1106;110660;30/09/2013;Estrela;Estrela;20128;4604000
PT170;1106;110661;30/09/2013;Misericórdia;Misericórdia;13044;2192200
PT170;1106;110662;30/09/2013;Parque das Naç?es;Parque das Naç?es;21025;5435000
PT170;1106;110663;30/09/2013;Penha de França;Penha de França;27967;2710700
PT170;1106;110664;30/09/2013;Santa Clara;Santa Clara;22480;3355500
PT170;1106;110665;30/09/2013;Santa Maria Maior;Santa Maria Maior;12822;3011600
PT170;1106;110666;30/09/2013;Santo António;Santo António;11836;1494300
PT170;1106;110667;30/09/2013;S?o Vicente;S?o Vicente;15339;1985800
PT170;1107;110702;no;Bucelas;Bucelas;4663;33969000
PT170;1107;110705;no;Fanh?es;Fanh?es;2801;11629100
PT170;1107;110707;no;Loures;Loures;26769;32815000
PT170;1107;110708;no;Lousa;Lousa;3169;16522100
PT170;1107;110726;30/09/2013;Uni?o das freguesias de Moscavide e Portela;Uni?o das freguesias de Moscavide e Portela;21891;1656300
PT170;1107;110727;30/09/2013;Uni?o das freguesias de Sacavém e Prior Velho;Uni?o das freguesias de Sacavém e Prior Velho;24822;3885500
PT170;1107;110728;30/09/2013;Uni?o das freguesias de Santa Iria de Azoia, S?o Jo?o da Talha e Bobadela;Uni?o das freguesias de Santa Iria de Azoia, S?o Jo?o da Talha e Bobadela;44331;17591900
PT170;1107;110729;30/09/2013;Uni?o das freguesias de Santo Ant?o e S?o Juli?o do Tojal;Uni?o das freguesias de Santo Ant?o e S?o Juli?o do Tojal;8053;28408000
PT170;1107;110730;30/09/2013;Uni?o das freguesias de Santo António dos Cavaleiros e Frielas;Uni?o das freguesias de Santo António dos Cavaleiros e Frielas;28052;9197100
PT170;1107;110731;30/09/2013;Uni?o das freguesias de Camarate, Unhos e Apelaç?o;Uni?o das freguesias de Camarate, Unhos e Apelaç?o;34943;11565900
PT16B;1108;110803;no;Moita dos Ferreiros;Moita dos Ferreiros;1734;24825800
PT16B;1108;110805;no;Reguengo Grande;Reguengo Grande;1626;15591200
PT16B;1108;110806;no;Santa Bárbara;Santa Bárbara;1943;7521600
PT16B;1108;110808;no;Vimeiro;Vimeiro;1470;7077800
PT16B;1108;110810;no;Ribamar;Ribamar;2141;6110100
PT16B;1108;110812;30/09/2013;Uni?o das freguesias de Lourinh? e Atalaia;Uni?o das freguesias de Lourinh? e Atalaia;11755;46480400
PT16B;1108;110813;30/09/2013;Uni?o das freguesias de Miragaia e Marteleira;Uni?o das freguesias de Miragaia e Marteleira;3583;19469100
PT16B;1108;110814;30/09/2013;Uni?o das freguesias de S?o Bartolomeu dos Galegos e Moledo;Uni?o das freguesias de S?o Bartolomeu dos Galegos e Moledo;1483;20096000
PT170;1109;110902;no;Carvoeira;Carvoeira;2155;8212900
PT170;1109;110904;no;Encarnaç?o;Encarnaç?o;4798;28511300
PT170;1109;110906;no;Ericeira;Ericeira;10260;12050100
PT170;1109;110909;no;Mafra;Mafra;17986;47952700
PT170;1109;110911;no;Milharado;Milharado;7023;24431400
PT170;1109;110913;no;Santo Isidoro;Santo Isidoro;3814;24831900
PT170;1109;110918;30/09/2013;Uni?o das freguesias de Azueira e Sobral da Abelheira;Uni?o das freguesias de Azueira e Sobral da Abelheira;4316;30627600
PT170;1109;110919;30/09/2013;Uni?o das freguesias de Enxara do Bispo, Gradil e Vila Franca do Rosário;Uni?o das freguesias de Enxara do Bispo, Gradil e Vila Franca do Rosário;3837;31645700
PT170;1109;110920;30/09/2013;Uni?o das freguesias de Igreja Nova e Cheleiros;Uni?o das freguesias de Igreja Nova e Cheleiros;4384;37065800
PT170;1109;110921;30/09/2013;Uni?o das freguesias de Malveira e S?o Miguel de Alcainça;Uni?o das freguesias de Malveira e S?o Miguel de Alcainça;8257;16845300
PT170;1109;110922;30/09/2013;Uni?o das freguesias de Venda do Pinheiro e Santo Est?v?o das Galés;Uni?o das freguesias de Venda do Pinheiro e Santo Est?v?o das Galés;9855;29480300
PT170;1110;111002;no;Barcarena;Barcarena;13861;9013300
PT170;1110;111009;no;Porto Salvo;Porto Salvo;15157;7342900
PT170;1110;111012;30/09/2013;Uni?o das freguesias de Algés, Linda-a-Velha e Cruz Quebrada-Dafundo;Uni?o das freguesias de Algés, Linda-a-Velha e Cruz Quebrada-Dafundo;48665;7182800
PT170;1110;111013;30/09/2013;Uni?o das freguesias de Carnaxide e Queijas;Uni?o das freguesias de Carnaxide e Queijas;36288;8812800
PT170;1110;111014;30/09/2013;Uni?o das freguesias de Oeiras e S?o Juli?o da Barra, Paço de Arcos e Caxias;Uni?o das freguesias de Oeiras e S?o Juli?o da Barra, Paço de Arcos e Caxias;58149;13531300
PT170;1111;111102;no;Algueir?o-Mem Martins;Algueir?o-Mem Martins;66250;15995500
PT170;1111;111105;no;Colares;Colares;7628;33371700
PT170;1111;111108;no;Rio de Mouro;Rio de Mouro;47311;16493800
PT170;1111;111115;no;Casal de Cambra;Casal de Cambra;12701;2169500
PT170;1111;111122;30/09/2013;Uni?o das freguesias de Agualva e Mira-Sintra;Uni?o das freguesias de Agualva e Mira-Sintra;41104;5980600
PT170;1111;111123;30/09/2013;Uni?o das freguesias de Almargem do Bispo, P?ro Pinheiro e Montelavar;Uni?o das freguesias de Almargem do Bispo, P?ro Pinheiro e Montelavar;16788;64067500
PT170;1111;111124;30/09/2013;Uni?o das freguesias do Cacém e S?o Marcos;Uni?o das freguesias do Cacém e S?o Marcos;38701;4443800
PT170;1111;111125;30/09/2013;Uni?o das freguesias de Massamá e Monte Abra?o;Uni?o das freguesias de Massamá e Monte Abra?o;48921;3085800
PT170;1111;111126;30/09/2013;Uni?o das freguesias de Queluz e Belas;Uni?o das freguesias de Queluz e Belas;52335;26469300
PT170;1111;111127;30/09/2013;Uni?o das freguesias de S?o Jo?o das Lampas e Terrugem;Uni?o das freguesias de S?o Jo?o das Lampas e Terrugem;16505;83597100
PT170;1111;111128;30/09/2013;Uni?o das freguesias de Sintra (Santa Maria e S?o Miguel, S?o Martinho e S?o Pedro de Penaferrim);Uni?o das freguesias de Sintra (Santa Maria e S?o Miguel, S?o Martinho e S?o Pedro de Penaferrim);29591;63552500
PT16B;1112;111201;no;Santo Quintino;Santo Quintino;3706;29001800
PT16B;1112;111202;no;Sapataria;Sapataria;3044;14404600
PT16B;1112;111203;no;Sobral de Monte Agraço;Sobral de Monte Agraço;3406;8696800
PT16B;1113;111306;no;Freiria;Freiria;2461;13432700
PT16B;1113;111310;no;Ponte do Rol;Ponte do Rol;2444;9672800
PT16B;1113;111311;no;Ramalhal;Ramalhal;3472;36835200
PT16B;1113;111314;no;S?o Pedro da Cadeira;S?o Pedro da Cadeira;5077;23851900
PT16B;1113;111316;no;Silveira;Silveira;8530;24968200
PT16B;1113;111317;no;Turcifal;Turcifal;3342;24700200
PT16B;1113;111318;no;Ventosa;Ventosa;5276;25981200
PT16B;1113;111321;30/09/2013;Uni?o das freguesias de A dos Cunhados e Maceira;Uni?o das freguesias de A dos Cunhados e Maceira;10391;52722900
PT16B;1113;111322;30/09/2013;Uni?o das freguesias de Campelos e Outeiro da Cabeça;Uni?o das freguesias de Campelos e Outeiro da Cabeça;3667;29963200
PT16B;1113;111323;30/09/2013;Uni?o das freguesias de Carvoeira e Carm?es;Uni?o das freguesias de Carvoeira e Carm?es;2414;20967500
PT16B;1113;111324;30/09/2013;Uni?o das freguesias de Dois Portos e Runa;Uni?o das freguesias de Dois Portos e Runa;3128;43225900
PT16B;1113;111325;30/09/2013;Uni?o das freguesias de Maxial e Monte Redondo;Uni?o das freguesias de Maxial e Monte Redondo;3546;38386400
PT16B;1113;111326;30/09/2013;Uni?o das freguesias de Torres Vedras (S?o Pedro, Santiago, Santa Maria do Castelo e S?o Miguel) e Matac?es;Uni?o das freguesias de Torres Vedras (S?o Pedro, Santiago, Santa Maria do Castelo e S?o Miguel) e Matac?es;25717;62440800
PT170;1114;111408;no;Vialonga;Vialonga;21033;17929000
PT170;1114;111409;30/09/2013;Vila Franca de Xira;Vila Franca de Xira;18197;212869600
PT170;1114;111412;30/09/2013;Uni?o das freguesias de Alhandra, S?o Jo?o dos Montes e Calhandriz;Uni?o das freguesias de Alhandra, S?o Jo?o dos Montes e Calhandriz;12866;27535400
PT170;1114;111413;30/09/2013;Uni?o das freguesias de Alverca do Ribatejo e Sobralinho;Uni?o das freguesias de Alverca do Ribatejo e Sobralinho;36120;23918000
PT170;1114;111414;30/09/2013;Uni?o das freguesias de Castanheira do Ribatejo e Cachoeiras;Uni?o das freguesias de Castanheira do Ribatejo e Cachoeiras;8266;26781100
PT170;1114;111415;30/09/2013;Uni?o das freguesias de Póvoa de Santa Iria e Forte da Casa;Uni?o das freguesias de Póvoa de Santa Iria e Forte da Casa;40404;9161000
PT170;1115;111512;30/09/2013;Alfragide;Alfragide;17044;2511200
PT170;1115;111513;30/09/2013;Águas Livres;Águas Livres;37426;2212800
PT170;1115;111514;30/09/2013;Encosta do Sol;Encosta do Sol;28261;2802000
PT170;1115;111515;30/09/2013;Falagueira-Venda Nova;Falagueira-Venda Nova;23186;2857400
PT170;1115;111516;30/09/2013;Mina de Água;Mina de Água;43927;8092200
PT170;1115;111517;30/09/2013;Venteira;Venteira;25292;5309200
PT170;1116;111603;no;Odivelas;Odivelas;59546;5035800
PT170;1116;111608;30/09/2013;Uni?o das freguesias de Pontinha e Fam?es;Uni?o das freguesias de Pontinha e Fam?es;34143;9219000
PT170;1116;111609;30/09/2013;Uni?o das freguesias de Póvoa de Santo Adri?o e Olival Basto;Uni?o das freguesias de Póvoa de Santo Adri?o e Olival Basto;18872;2629700
PT170;1116;111610;30/09/2013;Uni?o das freguesias de Ramada e Caneças;Uni?o das freguesias de Ramada e Caneças;32581;9659100
PT186;1201;120101;no;Alter do Ch?o;Alter do Ch?o;2373;140851500
PT186;1201;120102;no;Chancelaria;Chancelaria;448;71700700
PT186;1201;120103;no;Seda;Seda;352;112434500
PT186;1201;120104;no;Cunheira;Cunheira;389;37079500
PT186;1202;120201;no;Assunç?o;Assunç?o;1970;204508700
PT186;1202;120202;no;Esperança;Esperança;739;57147900
PT186;1202;120203;no;Mosteiros;Mosteiros;456;52990600
PT186;1203;120302;no;Aldeia Velha;Aldeia Velha;280;126109400
PT186;1203;120303;no;Avis;Avis;1840;92088600
PT186;1203;120305;no;Ervedal;Ervedal;560;38074800
PT186;1203;120306;no;Figueira e Barros;Figueira e Barros;309;70264500
PT186;1203;120309;30/09/2013;Uni?o das freguesias de Alcórrego e Maranh?o;Uni?o das freguesias de Alcórrego e Maranh?o;464;128753900
PT186;1203;120310;30/09/2013;Uni?o das freguesias de Benavila e Valongo;Uni?o das freguesias de Benavila e Valongo;1118;150673900
PT186;1204;120401;no;Nossa Senhora da Expectaç?o;Nossa Senhora da Expectaç?o;3974;105064700
PT186;1204;120402;no;Nossa Senhora da Graça dos Degolados;Nossa Senhora da Graça dos Degolados;587;35751100
PT186;1204;120403;no;S?o Jo?o Baptista;S?o Jo?o Baptista;3895;106385800
PT186;1205;120501;no;Nossa Senhora da Graça de Póvoa e Meadas;Nossa Senhora da Graça de Póvoa e Meadas;606;73545700
PT186;1205;120502;no;Santa Maria da Devesa;Santa Maria da Devesa;1578;56334000
PT186;1205;120503;no;Santiago Maior;Santiago Maior;358;58833800
PT186;1205;120504;no;S?o Jo?o Baptista;S?o Jo?o Baptista;865;76198900
PT186;1206;120601;no;Aldeia da Mata;Aldeia da Mata;374;37284100
PT186;1206;120604;no;Gáfete;Gáfete;856;46147700
PT186;1206;120605;no;Monte da Pedra;Monte da Pedra;280;60075700
PT186;1206;120607;30/09/2013;Uni?o das freguesias de Crato e Mártires, Flor da Rosa e Vale do Peso;Uni?o das freguesias de Crato e Mártires, Flor da Rosa e Vale do Peso;2198;254561400
PT186;1207;120706;no;Santa Eulália;Santa Eulália;1198;98517900
PT186;1207;120707;no;S?o Brás e S?o Lourenço;S?o Brás e S?o Lourenço;1684;47634200
PT186;1207;120708;no;S?o Vicente e Ventosa;S?o Vicente e Ventosa;801;101678300
PT186;1207;120712;30/09/2013;Assunç?o, Ajuda, Salvador e Santo Ildefonso;Assunç?o, Ajuda, Salvador e Santo Ildefonso;9688;98662200
PT186;1207;120713;30/09/2013;Caia, S?o Pedro e Alcáçova;Caia, S?o Pedro e Alcáçova;6253;104042900
PT186;1207;120714;30/09/2013;Uni?o das freguesias de Barbacena e Vila Fernando;Uni?o das freguesias de Barbacena e Vila Fernando;979;82530900
PT186;1207;120715;30/09/2013;Uni?o das freguesias de Terrugem e Vila Boim;Uni?o das freguesias de Terrugem e Vila Boim;2475;98222200
PT186;1208;120801;no;Cabeço de Vide;Cabeço de Vide;1063;65808100
PT186;1208;120802;no;Fronteira;Fronteira;2069;141393300
PT186;1208;120803;no;S?o Saturnino;S?o Saturnino;278;41394500
PT186;1209;120902;no;Belver;Belver;684;69838900
PT186;1209;120903;no;Comenda;Comenda;890;90021600
PT186;1209;120905;no;Margem;Margem;811;56852900
PT186;1209;120906;30/09/2013;Uni?o das freguesias de Gavi?o e Atalaia;Uni?o das freguesias de Gavi?o e Atalaia;1747;77881100
PT186;1210;121001;no;Beir?;Beir?;498;44759800
PT186;1210;121002;no;Santa Maria de Marv?o;Santa Maria de Marv?o;486;23352300
PT186;1210;121003;no;Santo António das Areias;Santo António das Areias;1102;35991300
PT186;1210;121004;no;S?o Salvador da Aramenha;S?o Salvador da Aramenha;1426;50795600
PT186;1211;121101;no;Assumar;Assumar;651;63832200
PT186;1211;121102;no;Monforte;Monforte;1384;214736600
PT186;1211;121103;no;Santo Aleixo;Santo Aleixo;638;58505900
PT186;1211;121104;no;Vaiamonte;Vaiamonte;656;83173500
PT186;1212;121201;no;Alpalh?o;Alpalh?o;1238;34233800
PT186;1212;121205;no;Montalv?o;Montalv?o;442;124169000
PT186;1212;121207;no;Santana;Santana;404;27193700
PT186;1212;121208;no;S?o Matias;S?o Matias;289;54663300
PT186;1212;121210;no;Tolosa;Tolosa;1011;23528100
PT186;1212;121211;30/09/2013;Uni?o das freguesias de Arez e Amieira do Tejo;Uni?o das freguesias de Arez e Amieira do Tejo;497;158227000
PT186;1212;121212;30/09/2013;Uni?o das freguesias de Espírito Santo, Nossa Senhora da Graça e S?o Sim?o;Uni?o das freguesias de Espírito Santo, Nossa Senhora da Graça e S?o Sim?o;3569;153663500
PT186;1213;121301;no;Galveias;Galveias;1061;79829300
PT186;1213;121302;no;Montargil;Montargil;2316;296944400
PT186;1213;121304;no;Foros de Arr?o;Foros de Arr?o;919;84256000
PT186;1213;121305;no;Longomel;Longomel;1228;46970800
PT186;1213;121308;30/09/2013;Uni?o das freguesias de Ponte de Sor, Tramaga e Vale de Açor;Uni?o das freguesias de Ponte de Sor, Tramaga e Vale de Açor;11198;331711100
PT186;1214;121401;no;Alagoa;Alagoa;669;18156300
PT186;1214;121402;no;Alegrete;Alegrete;1746;86923800
PT186;1214;121404;no;Fortios;Fortios;2018;65853700
PT186;1214;121410;no;Urra;Urra;1934;129982800
PT186;1214;121411;30/09/2013;Uni?o das freguesias da Sé e S?o Lourenço;Uni?o das freguesias da Sé e S?o Lourenço;15642;23608100
PT186;1214;121412;30/09/2013;Uni?o das freguesias de Reguengo e S?o Juli?o;Uni?o das freguesias de Reguengo e S?o Juli?o;972;72186500
PT186;1214;121413;30/09/2013;Uni?o das freguesias de Ribeira de Nisa e Carreiras;Uni?o das freguesias de Ribeira de Nisa e Carreiras;1949;50425300
PT186;1215;121501;no;Cano;Cano;1266;49425400
PT186;1215;121502;no;Casa Branca;Casa Branca;1232;101004000
PT186;1215;121503;no;Santo Amaro;Santo Amaro;644;39610100
PT186;1215;121504;no;Sousel;Sousel;1932;89282400
PT11C;1301;130103;no;Ansi?es;Ansi?es;623;27190100
PT11C;1301;130107;no;Candemil;Candemil;771;12008800
PT11C;1301;130112;no;Fregim;Fregim;2836;10369000
PT11C;1301;130115;no;Frid?o;Frid?o;863;7869000
PT11C;1301;130117;no;Gondar;Gondar;1686;9639400
PT11C;1301;130118;no;Jazente;Jazente;542;3353900
PT11C;1301;130119;no;Lomba;Lomba;793;3629300
PT11C;1301;130120;no;Louredo;Louredo;638;3597700
PT11C;1301;130121;no;Lufrei;Lufrei;1777;6452800
PT11C;1301;130123;no;Mancelos;Mancelos;3114;12133300
PT11C;1301;130126;no;Padronelo;Padronelo;884;2484900
PT11C;1301;130128;no;Rebordelo;Rebordelo;365;15657500
PT11C;1301;130129;no;Salvador do Monte;Salvador do Monte;1066;7479400
PT11C;1301;130134;no;Gouveia (S?o Sim?o);Gouveia (S?o Sim?o);633;12492600
PT11C;1301;130135;no;Tel?es;Tel?es;4226;14472000
PT11C;1301;130136;no;Travanca;Travanca;2278;8689700
PT11C;1301;130138;no;Vila Caiz;Vila Caiz;3026;8523200
PT11C;1301;130139;no;Vila Ch? do Mar?o;Vila Ch? do Mar?o;940;6711500
