ID;share_of_households_with_air_conditioning;homeownership_rate;average_household_age;share_of_population_under_4_years_old;share_of_population_over_64_years_old;unemployment_rate;share_of_superior_edu;percentage_overcrowded_households;building_state_of_conservation_index;main_heating_energy_source_share_of_electricity;main_heating_energy_source_share_of_wood_coal_and_other_solid_fuels;main_heating_energy_source_share_of_petroleum_diesel_and_other_liquid_fuels;main_heating_energy_source_share_of_gas;main_heating_energy_source_share_of_other
031404;0,127243067;0,566068515;1978,179412;0,04076087;0,126086957;0,156801661;0,042391304;14,36;4,681102362;0,415986949;0,27406199;0,063621533;0,068515498;0,001631321
031406;0,137119114;0,65;1975,891442;0,039473684;0,106578947;0,140264026;0,016666667;15,93;4,52195122;0,414127424;0,271468144;0,033240997;0,06232687;0,001385042
031408;0,142661929;0,646962233;1976,057447;0,041944889;0,135615537;0,159078442;0,06122449;13,43;4,609671848;0,496310467;0,207980322;0,018584313;0,103306914;0,001366494
031409;0,109251969;0,607881773;1986,579934;0,062722949;0,087098692;0,114727855;0,028834721;16,965;4,708053691;0,37992126;0,364173228;0,034448819;0,029527559;0,001968504
040102;0,127631579;0,786279683;1979,462475;0,039416058;0,218491484;0,135107472;0,082238443;6,58;4,535934292;0,194736842;0,561842105;0,138157895;0,086842105;0,005263158
040103;0,056338028;0,929577465;1974,536232;0,004950495;0,47029703;0,133333333;0,044554455;2,82;4,537313433;0,028169014;0,85915493;0,084507042;0,014084507;0
040111;0,020408163;0,948453608;1978,805085;0,023157895;0,446315789;0,138686131;0,04;8,16;4,055696203;0,025510204;0,816326531;0,137755102;0,010204082;0
040118;0,028846154;0,941747573;1973,228495;0,007722008;0,328185328;0,073684211;0,038610039;4,81;4,693548387;0,019230769;0,942307692;0,038461538;0;0
040119;0,37755102;0,93877551;1968,829787;0,025454545;0,330909091;0,133928571;0,032727273;10,2;4,26744186;0,071428571;0,87755102;0,040816327;0,010204082;0
040120;0,086021505;0,946236559;1960,385514;0,023148148;0,425925926;0,129032258;0,027777778;4,3;3,77294686;0,043010753;0,849462366;0,096774194;0,010752688;0
040121;0,025423729;0,974576271;1963,259928;0,00754717;0,411320755;0,178082192;0,01509434;4,613333333;4,109311741;0,033898305;0,923728814;0,042372881;0;0
040122;0,027027027;0,939189189;1980,359238;0,014005602;0,378151261;0,121212121;0,019607843;10,31666667;4,562130178;0,054054054;0,885135135;0,040540541;0,013513514;0
040123;0,101694915;0,966101695;1955,714008;0,011952191;0,462151394;0,084507042;0,039840637;9,345;4,385892116;0,076271186;0,847457627;0,059322034;0;0
040124;0;0,992125984;1970,527881;0,018072289;0,334337349;0,18;0,018072289;11,53;4,224576271;0;0,952755906;0,039370079;0;0
040125;0,032967033;0,956043956;1964,607595;0,013888889;0,393518519;0,12;0,046296296;8,975;4,688372093;0,021978022;0,901098901;0,054945055;0,010989011;0
040126;0,075;0,9875;1976,742958;0,024875622;0,39800995;0,098360656;0,034825871;8,095;4,255474453;0;0,95;0,05;0;0
040201;0,027777778;0,972222222;1985,183453;0,01734104;0,393063584;0,148148148;0,057803468;6,94;4,691729323;0,069444444;0,805555556;0,097222222;0;0,013888889
040203;0,009259259;1;1982,7825;0,021008403;0,453781513;0,059701493;0,050420168;2,78;4,785;0,027777778;0,861111111;0,101851852;0,009259259;0
040204;0,021390374;0,957219251;1986,464506;0,018595041;0,340909091;0,080213904;0,074380165;3,21;4,352941176;0,032085561;0,823529412;0,13368984;0,005347594;0,005347594
040206;0,0125;0,9375;1953,695055;0,036842105;0,326315789;0,051724138;0,042105263;10;4,23125;0,025;0,9625;0,0125;0;0
040209;0,034285714;0,891428571;1978,216667;0,023913043;0,254347826;0,102325581;0,119565217;5,14;4,858333333;0,102857143;0,634285714;0,234285714;0,011428571;0
040210;0,007936508;0,984126984;1985,638978;0,009404389;0,510971787;0,102564103;0,02507837;3,97;4,811501597;0,031746032;0,896825397;0,071428571;0;0
040212;0,041666667;0,987421384;1980,426667;0,033632287;0,210762332;0,093264249;0,134529148;8,33;3,986577181;0,06547619;0,80952381;0,119047619;0,005952381;0
040213;0;0,980952381;1976,524691;0,008196721;0,450819672;0,141025641;0,008196721;3,81;4,75308642;0,038095238;0,952380952;0,00952381;0;0
040215;0,008695652;0,947826087;1973,388664;0,025210084;0,432773109;0,148148148;0,042016807;4,35;4,659836066;0,008695652;0,834782609;0,130434783;0;0
040216;0,044444444;0,940740741;1975,753275;0,049853372;0,260997067;0,090322581;0,11143695;3,7;4,589519651;0,088888889;0,725925926;0,162962963;0,022222222;0
040217;0;0,974683544;1974,703008;0,041237113;0,422680412;0,072727273;0,036082474;3,8;3,7890625;0,012658228;0,974683544;0,012658228;0;0
040218;0,025157233;0,943396226;1985,055785;0,023529412;0,301176471;0,111111111;0,112941176;1,89;4,719008264;0,031446541;0,786163522;0,150943396;0,025157233;0
040219;0;0,968;1972,493478;0,016891892;0,334459459;0,06097561;0,013513514;7,14;4,87826087;0,015873016;0,928571429;0,047619048;0;0
040221;0;0,971698113;1970,270455;0;0,567307692;0,057142857;0,024038462;3,77;4,348623853;0,018867925;0,830188679;0,141509434;0;0
040224;0;0,973333333;1967,988372;0,016853933;0,387640449;0,163636364;0,02247191;5,33;3,73964497;0,066666667;0,84;0,08;0;0
040225;0,029239766;0,964912281;1986,175439;0,054545455;0,212121212;0,080188679;0,127272727;7,02;4,820175439;0,058479532;0,754385965;0,152046784;0,011695906;0,01754386
040226;0,008264463;0,958677686;1961,977891;0,003322259;0,624584718;0,065217391;0,033222591;2,48;4,93537415;0,016528926;0,94214876;0,041322314;0;0
040229;0;0,970873786;1980,580645;0,009345794;0,448598131;0,174603175;0,004672897;6,8;4,611111111;0,009708738;0,961165049;0;0;0
040230;0;0,979381443;1988,42549;0,02283105;0,383561644;0,169491525;0,00456621;6,19;4,917647059;0;0,907216495;0,092783505;0;0
040232;0,032608696;0,923913043;1975,834158;0;0,476851852;0,106060606;0,101851852;1,09;4,653465347;0,010869565;0,902173913;0,065217391;0;0,010869565
040233;0,018691589;0,962616822;1969,703125;0,009302326;0,474418605;0,111111111;0,018604651;3,74;4,600896861;0,018691589;0,869158879;0,112149533;0;0
040234;0,023255814;0,976744186;1971,780488;0,005847953;0,374269006;0,089285714;0,076023392;5,81;4,554878049;0,046511628;0,76744186;0,151162791;0;0,011627907
040236;0,019230769;0,980769231;1975,119632;0,034798535;0,318681319;0,122905028;0,053113553;6,73;4,50308642;0,024038462;0,831730769;0,144230769;0;0
040239;0,024691358;0,962962963;1979,868167;0,025706941;0,4781491;0,126213592;0,035989717;9,26;4,503333333;0,00617284;0,901234568;0,092592593;0;0
040240;0,038461538;0,875565611;1989,797794;0,050561798;0,171749599;0,106518283;0,140449438;6,11;4,891344383;0,106334842;0,5;0,171945701;0,205882353;0,009049774
040241;0;0,872727273;1976,764317;0,029605263;0,279605263;0,255813953;0,046052632;9,73;4,71040724;0,008849558;0,787610619;0,17699115;0;0
040244;0,05;0,925;1982,931937;0,027322404;0,229508197;0,102564103;0,12568306;3,33;4,717277487;0,125;0,708333333;0,166666667;0;0
040246;0,012048193;1;1972,489726;0;0,573770492;0,090909091;0,027322404;3,61;4,602739726;0,012048193;0,939759036;0,048192771;0;0
040247;0,00990099;1;1963,57265;0,019230769;0,456730769;0,0625;0,019230769;1,98;4,787330317;0;0,95049505;0,04950495;0;0
040248;0,018691589;0,962616822;1964,020942;0,027027027;0,358108108;0,107526882;0,030405405;15,89;4,010695187;0,028037383;0,869158879;0,102803738;0;0
040249;0,039473684;0,907894737;1955,242308;0,058201058;0,354497354;0,114285714;0,010582011;14,47;3,84375;0,013157895;0,960526316;0,013157895;0,013157895;0
040250;0,014814815;0,97037037;1980,382948;0,007352941;0,507352941;0,146666667;0,007352941;2,815;4,581602374;0,014814815;0,925925926;0,044444444;0,007407407;0
040251;0;0,9375;1948,90681;0,008298755;0,439834025;0,1875;0,020746888;8,145;4,183823529;0,008928571;0,982142857;0;0;0
040252;0,021276596;0,912234043;1972,495;0,020627063;0,28630363;0,071428571;0,028877888;7,836666667;4,332496863;0,021276596;0,936170213;0,039893617;0,002659574;0
040253;0,017301038;0,979166667;1964,940512;0,01369863;0,418569254;0,153846154;0,02891933;4,085;4,459090909;0,006920415;0,896193772;0,089965398;0,003460208;0
040254;0;0,95;1954,284483;0,005347594;0,427807487;0,163265306;0,026737968;1,64;4,514450867;0,025;0,85;0,1;0,0125;0
040255;0,011764706;0,952941176;1966,727642;0,021978022;0,464285714;0,053571429;0,032967033;2,785;4,409214092;0,052941176;0,894117647;0,052941176;0;0
040256;0,016042781;0,983957219;1976,433333;0,0025;0,495;0,112359551;0,0225;1,755;4,804938272;0;0,946524064;0,053475936;0;0
040257;0,040620559;0,73633021;1980,408525;0,047601744;0,157113009;0,094998201;0,187545422;5,586666667;4,682696994;0,347465656;0,250473709;0,081951682;0,30364756;0,002131691
040304;0,047697368;0,739273927;1982,389831;0,042915932;0,17930629;0,102631579;0,101704879;8,22;4,503059976;0,136513158;0,623355263;0,148026316;0,057565789;0,001644737
040306;0,008264463;0,909090909;1959,637712;0,029900332;0,415282392;0,117647059;0,029900332;7,44;4,489270386;0,033057851;0,925619835;0,041322314;0;0
040308;0,014018692;0,976525822;1968,356589;0,014251781;0,441805226;0,077777778;0,016627078;11,21;4,088709677;0,023364486;0,906542056;0,051401869;0,004672897;0
040309;0,02189781;0,934306569;1970,542339;0,022222222;0,253968254;0,063063063;0,050793651;5,11;4,646341463;0,04379562;0,737226277;0,197080292;0;0,00729927
040311;0,038461538;0,903846154;1971,245238;0,020242915;0,36437247;0,1875;0,036437247;10,58;3,952631579;0,076923077;0,846153846;0,028846154;0,019230769;0
040312;0,009615385;0,951923077;1952,125;0,021276596;0,408510638;0,16;0,017021277;10,58;4,632743363;0,009615385;0,961538462;0,028846154;0;0
040313;0,068376068;0,94017094;1955,913495;0,019011407;0,422053232;0,052631579;0,022813688;8,55;4,553633218;0,11965812;0,854700855;0,025641026;0;0
040314;0,036231884;0,913043478;1964,984496;0,018518519;0,416666667;0,056818182;0,037037037;7,97;4,392857143;0,007246377;0,898550725;0,079710145;0;0
040316;0,036231884;0,927536232;1971,54375;0,006896552;0,444827586;0,1875;0,034482759;9,42;4,593650794;0,094202899;0,847826087;0,036231884;0,007246377;0
040318;0;0,935135135;1960,534951;0,014457831;0,390361446;0,151515152;0,024096386;9,19;4,293774319;0,005405405;0,918918919;0,07027027;0,005405405;0
040320;0,045918367;0,9375;1961,471622;0,028138528;0,294372294;0,175;0,017316017;14,73;4,569105691;0,035714286;0,857142857;0,091836735;0;0
040321;0,01875;0,93125;1962,574074;0,030023095;0,323325635;0,137254902;0,053117783;6,685;3,965034965;0,025;0,86875;0,08125;0;0,00625
040322;0,10212766;0,872340426;1984,718182;0,028901734;0,342967245;0,107142857;0,038535645;7,335;4,498989899;0,106382979;0,812765957;0,05106383;0,021276596;0
040323;0,033333333;0,942583732;1962,450231;0,020134228;0,364653244;0,156626506;0,026845638;10,21333333;4,470023981;0,047619048;0,823809524;0,128571429;0;0
040404;0,040935673;0,900584795;1954,303419;0,012594458;0,438287154;0,106382979;0,005037783;4,09;4,264957265;0,046783626;0,883040936;0,035087719;0,01754386;0
040406;0,091428571;0,902857143;1953,890323;0,02189781;0,428223844;0,03968254;0,01946472;9,71;4,867741935;0,074285714;0,851428571;0,034285714;0,011428571;0
040407;0,153587444;0,77690583;1974,539709;0,043312102;0,287048832;0,118971061;0,045010616;5,12;4,533467202;0,149103139;0,746636771;0,05044843;0,02690583;0,002242152
040408;0,003436426;0,972508591;1964,724662;0,027552674;0,463533225;0,131034483;0,030794165;5,395;4,628668172;0,024054983;0,910652921;0,013745704;0,010309278;0
040502;0,012269939;0,932515337;1964,902597;0,021077283;0,2529274;0,12849162;0,067915691;7,36;4,392857143;0,049079755;0,834355828;0,104294479;0,006134969;0,006134969
040503;0,00862069;0,982758621;1983,730583;0,015267176;0,36259542;0,083333333;0,053435115;5,17;4,580487805;0;0,965517241;0,017241379;0,00862069;0
040507;0,050632911;0,987341772;1970,770073;0,020304569;0,360406091;0,192307692;0,025380711;2,53;4,708029197;0,050632911;0,886075949;0,037974684;0,012658228;0
040509;0,042372881;0,923728814;1932,701754;0,022641509;0,354716981;0,088888889;0,056603774;5,08;3,640350877;0,008474576;0,915254237;0,06779661;0;0
040510;0,052631579;0,947368421;1953,355634;0,027027027;0,385135135;0;0;5,26;3,940740741;0,037593985;0,894736842;0,067669173;0;0
040511;0,042253521;0,985915493;1973,5;0,035714286;0,363095238;0,1;0,029761905;8,45;4,612403101;0;0,971830986;0,028169014;0;0
040514;0,054945055;0,988888889;1980,363128;0,036082474;0,427835052;0,090909091;0,015463918;14,29;4,629213483;0,021978022;0,868131868;0,098901099;0;0
040515;0,006666667;0,96;1980,697279;0,018867925;0,331536388;0,094488189;0,035040431;3,33;4,192439863;0,026666667;0,84;0,12;0,006666667;0
040516;0,020833333;1;1968,298507;0,025641026;0,451923077;0,064102564;0,019230769;9,03;4,742537313;0,013888889;0,9375;0,027777778;0,006944444;0
040517;0,029069767;0,965116279;1949,114325;0,034825871;0,343283582;0,105769231;0,02238806;10,47;4,803977273;0,058139535;0,889534884;0,046511628;0,005813953;0
040518;0,008547009;0,923076923;1960,10221;0,021582734;0,302158273;0,010204082;0,039568345;4,27;4,447513812;0,034188034;0,871794872;0,076923077;0,017094017;0
040519;0,016666667;0,966666667;1971,228659;0,01734104;0,367052023;0,119266055;0,054913295;5,83;4,859756098;0,008333333;0,958333333;0,033333333;0;0
040520;0,051426102;0,71076524;1982,466608;0,047307016;0,163337062;0,105094521;0,146555857;7,09;4,6854083;0,269662921;0,40622299;0,128349179;0,181503889;0,000432152
040521;0,020833333;0,983333333;1964,738318;0,029503106;0,276397516;0,010362694;0,02173913;5;4,338061466;0,008333333;0,85;0,1125;0,0125;0
040523;0,0125;0,9875;1968,312903;0,014423077;0,317307692;0,104477612;0,048076923;7,5;4,274509804;0,0375;0,9125;0,05;0;0
040524;0,066037736;0,933962264;1977,559585;0,015503876;0,395348837;0,070422535;0,015503876;5,66;4,744791667;0,056603774;0,896226415;0,047169811;0;0
040526;0,0125;0,99375;1968,09375;0,023316062;0,414507772;0,114583333;0,044041451;5;4,144508671;0;0,95625;0,04375;0;0
040528;0;0,902912621;1973,727027;0,02661597;0,391634981;0,0875;0,030418251;4,85;3,972067039;0,067961165;0,786407767;0,13592233;0,009708738;0
040530;0;0,979452055;1970,046468;0,006329114;0,420886076;0,028169014;0,022151899;4,79;4,327137546;0;0,965753425;0,034246575;0;0
040532;0,058823529;0,847058824;1971,278107;0,011049724;0,392265193;0,08;0,033149171;8,24;4,341317365;0,035294118;0,894117647;0,011764706;0,023529412;0
040533;0;0,963963964;1962,981132;0,034965035;0,321678322;0,195652174;0,031468531;3,6;4,25;0,036036036;0,918918919;0,036036036;0;0
040534;0,011976048;0,952095808;1980,789831;0,025522042;0,266821346;0,163934426;0,071925754;4,79;4,538983051;0,077844311;0,808383234;0,107784431;0;0
040536;0,05952381;0,94047619;1973,821429;0,017021277;0,353191489;0,013513514;0,025531915;2,38;4,603896104;0,095238095;0,857142857;0,047619048;0;0
040538;0,025641026;0,991452991;1980,604693;0,008474576;0,444915254;0,083333333;0,012711864;8,55;4,396363636;0;0,974358974;0,025641026;0;0
040539;0,014705882;0,960784314;1966,379845;0,016528926;0,394628099;0,038461538;0,030991736;7,67;4,686015831;0;0,960784314;0,034313725;0;0
040540;0,021164021;0,947089947;1973,593407;0,009029345;0,347629797;0,093023256;0,022573363;7,405;4,711538462;0,005291005;0,857142857;0,121693122;0,005291005;0,010582011
040541;0,022346369;0,938547486;1966,942188;0,031078611;0,334552102;0,107784431;0,049360146;9,36;4,331147541;0,145251397;0,82122905;0,027932961;0;0,005586592
040542;0,005025126;0,964824121;1969,911523;0,029017857;0,379464286;0,174418605;0,029017857;8,065;4,453974895;0,020100503;0,889447236;0,060301508;0;0
040543;0,037878788;0,954545455;1968,271863;0,016339869;0,41503268;0,225;0,039215686;11,935;4,720306513;0,03030303;0,916666667;0,037878788;0;0,007575758
040544;0,006410256;0,891025641;1962,129283;0,012158055;0,428571429;0,184210526;0,021276596;7,06;3,970967742;0;0,942307692;0,057692308;0;0
040604;0,018796992;0,98490566;1969,508889;0,020033389;0,377295492;0,042857143;0,053422371;3,38;4,697104677;0,045112782;0,857142857;0,071428571;0,015037594;0,003759398
040605;0,02247191;0,97752809;1967;0,005376344;0,5;0,208333333;0,02688172;2,25;4,391752577;0,02247191;0,966292135;0,011235955;0;0
040607;0,00729927;0,934306569;1979,1875;0,029069767;0,311046512;0,018867925;0,049418605;7,3;4,231404959;0,072992701;0,832116788;0,094890511;0;0
040608;0,071849234;0,775029446;1983,93306;0,042590949;0,215173026;0,102189781;0,114463177;4,59;4,755474453;0,259128386;0,468786808;0,166077739;0,091872792;0,003533569
040609;0,041025641;0,923076923;1983,493528;0,025270758;0,297833935;0,065116279;0,0433213;4,1;4,818181818;0,046153846;0,78974359;0,148717949;0,005128205;0
040611;0,0390625;0,90625;1974,544747;0,026578073;0,408637874;0,175925926;0,033222591;7,81;4,712062257;0,28125;0,625;0,0703125;0,0078125;0
040612;0,033333333;1;1974,96875;0,019230769;0,418269231;0,126984127;0,033653846;1,11;4,244755245;0,044444444;0,911111111;0,033333333;0;0
040613;0,006944444;0,986111111;1978,26947;0,013029316;0,573289902;0,09375;0,026058632;2,08;4,797507788;0,027777778;0,791666667;0,173611111;0;0
040616;0,033112583;0,966666667;1979,501845;0,006116208;0,431192661;0,13;0,04587156;2,65;4,896678967;0,079470199;0,801324503;0,105960265;0;0
040618;0,02020202;0,98989899;1966,048309;0,019607843;0,524509804;0,130434783;0,009803922;0,895;4,608695652;0,070707071;0,888888889;0,04040404;0;0
040619;0,014492754;0,992753623;1961,386691;0,019292605;0,411575563;0,02247191;0,045016077;6,135;4,841726619;0,007246377;0,905797101;0,065217391;0;0
040620;0,025906736;0,899827288;1979,318861;0,033624748;0,288500336;0,095238095;0,079354405;4,42;4,675422139;0,09671848;0,791018998;0,098445596;0,003454231;0,001727116
040621;0,027624309;0,972375691;1976,664516;0,005;0,39;0,08974359;0,0275;0,895;4,467741935;0,033149171;0,889502762;0,066298343;0,005524862;0
040701;0,098591549;0,971830986;1978,443359;0,020172911;0,337175793;0,049180328;0,034582133;7,75;4,826086957;0,049295775;0,795774648;0,133802817;0;0
040702;0,072727273;0,909090909;1973,623596;0,031128405;0,342412451;0,171875;0,019455253;10,91;4,437246964;0,063636364;0,845454545;0,063636364;0,009090909;0
040703;0,014925373;0,962406015;1955,93254;0,010380623;0,404844291;0,181818182;0,020761246;8,96;4,467479675;0,029850746;0,895522388;0,037313433;0,029850746;0,007462687
040704;0,038834951;0,951456311;1970,458333;0,016877637;0,371308017;0,162162162;0,021097046;6,8;4,107526882;0,058252427;0,922330097;0,019417476;0;0
040708;0,047244094;0,936507937;1974,308163;0,007662835;0,494252874;0,046875;0,042145594;4,72;4,471311475;0,047244094;0,866141732;0,05511811;0,007874016;0
040709;0,026666667;0,94;1970,176211;0,010362694;0,303108808;0,147540984;0,046632124;4,67;4,853982301;0,053333333;0,873333333;0,053333333;0;0
040710;0,010869565;0,97826087;1978,572414;0,009345794;0,41588785;0,043859649;0,028037383;9,78;4,503448276;0,032608696;0,923913043;0,032608696;0;0
040711;0,136563877;0,837004405;1979,481688;0,032332564;0,197074673;0,147482014;0,079291763;7,49;4,5344;0,129955947;0,640969163;0,178414097;0,024229075;0,004405286
040712;0,054054054;0,932432432;1986,862816;0,029585799;0,381656805;0,181818182;0,01183432;8,11;4,587591241;0,027027027;0,885135135;0,074324324;0,006756757;0
040713;0;0,964285714;1978,490566;0,03902439;0,268292683;0,152542373;0,019512195;8,33;4,613207547;0,047619048;0,904761905;0,035714286;0;0
040714;0,037383178;0,943925234;1973,995413;0,008547009;0,508547009;0,254901961;0,004273504;3,74;4,646788991;0,028037383;0,953271028;0,018691589;0;0
040716;0,122507123;0,905982906;1975,532319;0,026910657;0,297093649;0,206434316;0,023681378;7,12;4,641221374;0,085470085;0,814814815;0,074074074;0,017094017;0,002849003
040718;0,06122449;0,924137931;1971,146288;0,035532995;0,274111675;0,1484375;0,038071066;10,88;4,672489083;0,068027211;0,795918367;0,115646259;0,013605442;0
040720;0,03930131;0,96069869;1959,504246;0,027272727;0,356363636;0,138888889;0,047272727;7,86;4,582978723;0,048034934;0,88209607;0,056768559;0,008733624;0,004366812
040721;0,228669725;0,695242473;1983,287535;0,048346271;0,160732366;0,109487796;0,146051299;7,48;4,725644249;0,426834862;0,216972477;0,111238532;0,20733945;0,001146789
040722;0,023622047;0,983870968;1957,592857;0,021352313;0,491103203;0,056338028;0,003558719;7,09;4,704761905;0,015748031;0,929133858;0,015748031;0;0
040724;0,02994012;0,910179641;1973,195378;0,014184397;0,31678487;0,15;0,035460993;6,59;4,882352941;0,041916168;0,826347305;0,107784431;0,011976048;0
040727;0,075862069;0,986206897;1971,644404;0,009118541;0,407294833;0,083333333;0,036474164;6,21;4,249097473;0,020689655;0,820689655;0,151724138;0;0
040728;0,04040404;0,939393939;1966,553254;0,013452915;0,35426009;0,236842105;0,022421525;7,07;4,053254438;0,03030303;0,96969697;0;0;0
040729;0,045643154;0,929460581;1980,842417;0,013937282;0,357142857;0,132596685;0,022648084;7,05;4,836492891;0,049792531;0,875518672;0,074688797;0;0
040730;0,060475162;0,870410367;1967,650834;0,016289593;0,361085973;0,097112861;0,05158371;6,91;4,472222222;0,084233261;0,75161987;0,127429806;0,021598272;0
040731;0,009090909;0,990909091;1964,71123;0,036900369;0,302583026;0,057142857;0,018450185;15,45;4,475935829;0;0,981818182;0;0;0
040732;0,052238806;0,895522388;1985,998252;0,018808777;0,354231975;0,179775281;0,043887147;6,72;4,554770318;0,074626866;0,753731343;0,149253731;0,007462687;0
040733;0,030487805;0,975609756;1962,669291;0,014150943;0,452830189;0,107142857;0,044811321;4,27;4,165354331;0,054878049;0,829268293;0,091463415;0,018292683;0
040734;0,112903226;0,975806452;1976;0,003533569;0,349823322;0,117647059;0,035335689;7,26;4,772093023;0,032258065;0,879032258;0,072580645;0;0
040738;0,087248322;0,899328859;1967,053435;0,018617021;0,406914894;0,0859375;0,034574468;5;4,400763359;0,020134228;0,859060403;0,087248322;0,020134228;0
040739;0,04787234;0,946808511;1969,437956;0,015065913;0,301318267;0,081967213;0,035781544;8,866666667;4,417582418;0,026595745;0,95212766;0,015957447;0,005319149;0
040740;0,082352941;0,876470588;1965,064189;0,021686747;0,334939759;0,161290323;0,009638554;8,46;4,406779661;0,064705882;0,870588235;0,047058824;0,011764706;0
040741;0,039735099;0,860927152;1966,620968;0,020958084;0,395209581;0,305882353;0,011976048;3,24;4,510204082;0,059602649;0,907284768;0,026490066;0;0
040742;0,044776119;0,940298507;1955,035211;0,041176471;0,4;0,166666667;0,035294118;13,555;4,47826087;0,029850746;0,925373134;0,029850746;0;0
040801;0,051470588;0,955882353;1982,040254;0,009771987;0,456026059;0,116883117;0,022801303;5,88;4,637931034;0,044117647;0,845588235;0,095588235;0;0
040802;0,0125;0,945833333;1976,389892;0,019933555;0,310631229;0,087378641;0,03654485;2,92;4,864620939;0,0625;0,825;0,104166667;0,004166667;0
040803;0,009708738;0,951456311;1982,408163;0,004739336;0,582938389;0,025;0,018957346;4,85;4,933673469;0,029126214;0,902912621;0,067961165;0;0
040804;0;0,95;1969,910194;0,046296296;0,226851852;0,272727273;0,037037037;8,75;4,426315789;0,0375;0,9;0,05;0,0125;0
040807;0,009090909;0,922727273;1965,726563;0,020044543;0,467706013;0,317307692;0,017817372;3,64;4,547120419;0,013636364;0,931818182;0,054545455;0;0
040808;0,014705882;0,970588235;1972,253165;0,023738872;0,332344214;0,214285714;0,020771513;8,09;3,851694915;0,058823529;0,875;0,058823529;0,007352941;0
040809;0,008333333;0,95;1953,472549;0,031358885;0,379790941;0,120481928;0,034843206;5,83;3,788235294;0,091666667;0,9;0,008333333;0;0
040811;0,015873016;0,952380952;1961,2;0,025641026;0,365384615;0,104166667;0,083333333;1,59;4,59;0,015873016;0,904761905;0,079365079;0;0
040812;0,006578947;1;1977,551331;0,020942408;0,366492147;0,131782946;0,02617801;2,63;4,273764259;0,046052632;0,901315789;0,052631579;0;0
040813;0,022727273;0,954545455;1979,921053;0,015957447;0,45212766;0,107692308;0,074468085;2,27;4,81871345;0,022727273;0,875;0,090909091;0,011363636;0
040815;0;0,9875;1964,716783;0,012121212;0,406060606;0,014705882;0,03030303;13,75;4,342857143;0,1875;0,8;0;0;0
040817;0,0125;0,96875;1969,575085;0,008450704;0,416901408;0,058823529;0,033802817;4,38;4,456747405;0,0125;0,93125;0,05;0;0
040819;0;0,953125;1972,148026;0,045454545;0,305194805;0,098360656;0,045454545;3,13;4,052631579;0,046875;0,875;0,078125;0;0
040820;0,036144578;0,951807229;1976,471774;0,023255814;0,488372093;0,08;0,029069767;2,41;4,508064516;0;0,951807229;0,048192771;0;0
040821;0,02027027;0,966216216;1973,111913;0,009433962;0,462264151;0,077586207;0,028301887;4,73;4,334545455;0,013513514;0,837837838;0,135135135;0;0
040822;0,096774194;0,951612903;1969,738532;0;0,282051282;0,098765432;0,057692308;1,61;4,564814815;0,048387097;0,903225806;0,048387097;0;0
040826;0,00952381;0,99047619;1977,339109;0,008547009;0,418803419;0,191176471;0,042735043;6,67;3,780748663;0,00952381;0,942857143;0,00952381;0;0
040829;0,015873016;1;1964,841743;0,010380623;0,435986159;0,032967033;0,041522491;1,466666667;4,440366972;0,023809524;0,96031746;0,015873016;0;0
040830;0,047978067;0,773817683;1978,97996;0,039104708;0,221250322;0,106936416;0,107280679;4,6675;4,725373134;0,176833448;0,666209733;0,113776559;0,030843043;0,003427005
040831;0,006756757;0,993243243;1970,566;0,017595308;0,343108504;0,181818182;0,023460411;6,53;4,349794239;0,027027027;0,945945946;0,02027027;0;0
040832;0,006369427;0,949044586;1970,570093;0,020833333;0,395833333;0,112149533;0,020833333;3,155;4,263322884;0,006369427;0,974522293;0,01910828;0;0
040901;0,103960396;0,975247525;1974,315359;0,022900763;0,251908397;0,142857143;0,034351145;4,46;4,692810458;0,00990099;0,910891089;0,064356436;0,00990099;0
040903;0,173684211;0,952380952;1972,731322;0,021028037;0,308411215;0,057692308;0,03271028;5,26;4,683908046;0,052631579;0,826315789;0,110526316;0,005263158;0
040905;0,035608309;0,908011869;1969,108919;0,023778071;0,422721268;0,12962963;0,039630119;4,45;4,246453901;0,044510386;0,910979228;0,008902077;0,020771513;0
040906;0,017699115;0,991150442;1955,220297;0,025423729;0,377118644;0;0,004237288;7,96;4,71641791;0,008849558;0,92920354;0,061946903;0;0
040909;0,082352941;0,923529412;1970,396166;0,009677419;0,396774194;0;0,012903226;2,94;4,610223642;0,141176471;0,729411765;0,094117647;0,017647059;0,005882353
040910;0,057692308;0,83974359;1984,869231;0,021917808;0,397260274;0,218978102;0,01369863;9,62;4,807453416;0,032051282;0,807692308;0,108974359;0,019230769;0
040911;0;0,932291667;1963,513423;0,008379888;0,508379888;0,023529412;0,008379888;7,81;4,472789116;0,020833333;0,755208333;0,208333333;0,005208333;0,005208333
040913;0,060869565;0,973913043;1959,232;0,008130081;0,585365854;0,121212121;0,036585366;1,74;4,662650602;0,034782609;0,87826087;0,069565217;0;0
040916;0,234986945;0,702349869;1960,861357;0,034936008;0,241438948;0,093610698;0,105845728;4,53;4,7467582;0,423846823;0,304612707;0,134899913;0,119234117;0,001740644
040918;0,076628352;0,904214559;1968,835979;0,020905923;0,405923345;0,054644809;0,027874564;6,395;3,955637708;0,0651341;0,823754789;0,099616858;0,011494253;0
